age_months,L,M,S,p3,p15,p50,p85,p97,mean,sd
125.5,-2.111437411,17.11045106,0.140177947,13.87505922,15.074043680632128,17.11045106,20.35264468,25.1522079,17.11045106,2.3985079018347735
126.5,-2.100749266,17.16096656,0.140753927,13.90349614,15.110447847534951,17.16096656,20.42657139,25.26125968,17.16096656,2.4154734344356807
127.5,-2.090478774,17.21174424,0.141313686,13.9324406,15.147269884480243,17.21174424,20.50051644,25.37001743,17.21174424,2.4322550210436686
128.5,-2.080621484,17.26276973,0.141857186,13.96188497,15.184499630834134,17.26276973,20.57446015,25.47845992,17.26276973,2.4488479364637796
129.5,-2.071172932,17.31402878,0.142384404,13.99182148,15.222126872446497,17.31402878,20.64838321,25.58656661,17.31402878,2.465247668679147
130.5,-2.062128649,17.3655072,0.142895332,14.02224218,15.26014128416277,17.3655072,20.72226661,25.69431763,17.3655072,2.4814499166923905
131.5,-2.053484173,17.4171909,0.143389972,14.05313898,15.298532521624612,17.4171909,20.79609169,25.80169379,17.4171909,2.497450515469655
132.5,-2.045235058,17.46906585,0.143868341,14.0845036,15.337290121666324,17.46906585,20.86984014,25.90867656,17.46906585,2.513245522659255
133.5,-2.03737688,17.52111811,0.144330469,14.11632765,15.376403548501205,17.52111811,20.94349396,26.01524807,17.52111811,2.5288311942206936
134.5,-2.029906684,17.57333347,0.144776372,14.14860307,15.41586237912265,17.57333347,21.01703489,26.12139201,17.57333347,2.544203463732771
135.5,-2.022817914,17.62569869,0.145206138,14.18132032,15.455655722224515,17.62569869,21.09044653,26.22709056,17.62569869,2.5593596363265596
136.5,-2.016107084,17.67819987,0.145619819,14.21447084,15.495772907026867,17.67819987,21.16371155,26.33232837,17.67819987,2.574296265315224
137.5,-2.009769905,17.7308234,0.146017491,14.24804556,15.536203113764946,17.7308234,21.2368133,26.43709027,17.7308234,2.5890103462320893
138.5,-2.003802134,17.78355575,0.146399239,14.28203528,15.57693547077051,17.78355575,21.30973548,26.54136175,17.78355575,2.6034990285140744
139.5,-1.998199572,17.83638347,0.146765161,14.31643062,15.617959000762761,17.83638347,21.38246211,26.64512897,17.83638347,2.6177596916322887
